Date,Prices, Generation forecast, System load forecast
2011-01-09 00:00:00,2.561432702,-1491.723744,-2374.489006
2011-01-09 01:00:00,2.57215205,-1495.93059,-2382.244465
2011-01-09 02:00:00,2.583408702,-1499.968786,-2389.946493
2011-01-09 03:00:00,2.595274429,-1503.839223,-2397.596103
2011-01-09 04:00:00,2.607780636,-1507.543317,-2405.193869
2011-01-09 05:00:00,2.620982755,-1511.08339,-2412.739868
2011-01-09 06:00:00,2.634963138,-1514.46326,-2420.235184
2011-01-09 07:00:00,2.649839148,-1517.687392,-2427.682843
2011-01-09 08:00:00,2.665739547,-1520.760249,-2435.086318
2011-01-09 09:00:00,2.682787074,-1523.686298,-2442.449054
2011-01-09 10:00:00,2.701103577,-1526.469951,-2449.774561
2011-01-09 11:00:00,2.720812982,-1529.115611,-2457.066364
2011-01-09 12:00:00,2.742036613,-1531.627612,-2464.327974
2011-01-09 13:00:00,2.764885746,-1534.01027,-2471.5629
2011-01-09 14:00:00,2.789443291,-1536.267905,-2478.774652
2011-01-09 15:00:00,2.815767689,-1538.40483,-2485.966748
2011-01-09 16:00:00,2.843902365,-1540.425226,-2493.142698
2011-01-09 17:00:00,2.87385514,-1542.333243,-2500.306012
2011-01-09 18:00:00,2.905619918,-1544.133034,-2507.460184
2011-01-09 19:00:00,2.939189028,-1545.828746,-2514.608717
2011-01-09 20:00:00,2.974552582,-1547.424506,-2521.755099
2011-01-09 21:00:00,3.011692994,-1548.924395,-2528.902817
2011-01-09 22:00:00,3.050582916,-1550.332483,-2536.055346
2011-01-09 23:00:00,3.091192003,-1551.652863,-2543.216155
2011-01-10 00:00:00,3.133486203,-1552.889658,-2550.388699
2011-01-10 01:00:00,3.177430418,-1554.046999,-2557.576427
2011-01-10 02:00:00,3.222986757,-1555.129013,-2564.782807
2011-01-10 03:00:00,3.270111738,-1556.139814,-2572.011307
2011-01-10 04:00:00,3.318764474,-1557.083538,-2579.265394
2011-01-10 05:00:00,3.368906698,-1557.964337,-2586.548538
2011-01-10 06:00:00,3.42049728,-1558.78637,-2593.864203
2011-01-10 07:00:00,3.47347698,-1559.553823,-2601.215855
2011-01-10 08:00:00,3.527777103,-1560.270887,-2608.606977
2011-01-10 09:00:00,3.583327256,-1560.941751,-2616.041048
2011-01-10 10:00:00,3.640054368,-1561.570602,-2623.521541
2011-01-10 11:00:00,3.697883431,-1562.161638,-2631.051918
2011-01-10 12:00:00,3.756739986,-1562.719079,-2638.635636
2011-01-10 13:00:00,3.816550539,-1563.247161,-2646.276142
2011-01-10 14:00:00,3.877237985,-1563.750135,-2653.976879
2011-01-10 15:00:00,3.938725631,-1564.232278,-2661.741283
2011-01-10 16:00:00,4.000925484,-1564.69789,-2669.572792
2011-01-10 17:00:00,4.063755987,-1565.151282,-2677.474853
2011-01-10 18:00:00,4.127142309,-1565.596765,-2685.450916
2011-01-10 19:00:00,4.191007093,-1566.038666,-2693.504453
2011-01-10 20:00:00,4.25524116,-1566.481318,-2701.638945
2011-01-10 21:00:00,4.319713145,-1566.929078,-2709.8579
2011-01-10 22:00:00,4.384290432,-1567.386304,-2718.16487
2011-01-10 23:00:00,4.448844965,-1567.857348,-2726.563509
2011-01-11 00:00:00,4.513241489,-1568.346566,-2735.057497
2011-01-11 01:00:00,4.577312851,-1568.858304,-2743.6505
2011-01-11 02:00:00,4.640868425,-1569.396812,-2752.34617
2011-01-11 03:00:00,4.703713875,-1569.966208,-2761.14814
2011-01-11 04:00:00,4.76565534,-1570.5705,-2770.05998
2011-01-11 05:00:00,4.826498772,-1571.213631,-2779.085063
2011-01-11 06:00:00,4.886043693,-1571.899381,-2788.22657
2011-01-11 07:00:00,4.944082946,-1572.631491,-2797.487496
2011-01-11 08:00:00,5.000402157,-1573.413655,-2806.870622
2011-01-11 09:00:00,5.054789096,-1574.249376,-2816.378377
2011-01-11 10:00:00,5.107036186,-1575.142006,-2826.013111
2011-01-11 11:00:00,5.156938469,-1576.094545,-2835.776877
2011-01-11 12:00:00,5.204292803,-1577.10968,-2845.671148
2011-01-11 13:00:00,5.248901146,-1578.189998,-2855.697249
2011-01-11 14:00:00,5.290578302,-1579.338036,-2865.856376
2011-01-11 15:00:00,5.329149029,-1580.556265,-2876.149338
2011-01-11 16:00:00,5.364440139,-1581.847141,-2886.576816
2011-01-11 17:00:00,5.39627464,-1583.212974,-2897.139282
2011-01-11 18:00:00,5.424459353,-1584.65595,-2907.836944
2011-01-11 19:00:00,5.448773329,-1586.178233,-2918.669732
2011-01-11 20:00:00,5.468992812,-1587.78198,-2929.637286
2011-01-11 21:00:00,5.484897785,-1589.469313,-2940.739107
2011-01-11 22:00:00,5.496269854,-1591.242296,-2951.97475
2011-01-11 23:00:00,5.502897654,-1593.102972,-2963.343778
2011-01-12 00:00:00,5.504599101,-1595.053348,-2974.845702
2011-01-12 01:00:00,5.50121894,-1597.095414,-2986.479918
2011-01-12 02:00:00,5.49263047,-1599.23116,-2998.245625
2011-01-12 03:00:00,5.478754635,-1601.462589,-3010.141841
2011-01-12 04:00:00,5.459539622,-1603.791714,-3022.167304
2011-01-12 05:00:00,5.434963995,-1606.220534,-3034.320404
2011-01-12 06:00:00,5.40503871,-1608.751041,-3046.599353
2011-01-12 07:00:00,5.369788117,-1611.385181,-3059.002064
2011-01-12 08:00:00,5.329238013,-1614.12478,-3071.526322
2011-01-12 09:00:00,5.28341236,-1616.971585,-3084.169637
2011-01-12 10:00:00,5.232333997,-1619.927193,-3096.929354
2011-01-12 11:00:00,5.176017623,-1622.993056,-3109.802589
2011-01-12 12:00:00,5.114467148,-1626.170457,-3122.786183
2011-01-12 13:00:00,5.04768856,-1629.460492,-3135.876823
2011-01-12 14:00:00,4.9756812,-1632.863945,-3149.071107
2011-01-12 15:00:00,4.898435647,-1636.381455,-3162.36554
2011-01-12 16:00:00,4.815933542,-1640.013489,-3175.756411
2011-01-12 17:00:00,4.728154647,-1643.76033,-3189.239689
2011-01-12 18:00:00,4.635083375,-1647.621614,-3202.81093
2011-01-12 19:00:00,4.536700229,-1651.595519,-3216.465433
2011-01-12 20:00:00,4.43298787,-1655.679308,-3230.198266
2011-01-12 21:00:00,4.323942512,-1659.869426,-3244.00444
2011-01-12 22:00:00,4.209570105,-1664.160929,-3257.878954
2011-01-12 23:00:00,4.089897638,-1668.548547,-3271.816807
2011-01-13 00:00:00,3.964976825,-1673.026904,-3285.812874
2011-01-13 01:00:00,3.834867568,-1677.590316,-3299.861164
2011-01-13 02:00:00,3.699629333,-1682.232304,-3313.953519
2011-01-13 03:00:00,3.559313599,-1686.945978,-3328.079849
2011-01-13 04:00:00,3.413983572,-1691.724379,-3342.229624
2011-01-13 05:00:00,3.263737008,-1696.560533,-3356.392145
2011-01-13 06:00:00,3.108685139,-1701.447451,-3370.556666
2011-01-13 07:00:00,2.948957104,-1706.37811,-3384.71221
2011-01-13 08:00:00,2.784694891,-1711.345237,-3398.846743
2011-01-13 09:00:00,2.616062253,-1716.340897,-3412.947305
2011-01-13 10:00:00,2.443249112,-1721.356783,-3427.000735
2011-01-13 11:00:00,2.266455483,-1726.384231,-3440.993873
2011-01-13 12:00:00,2.085882313,-1731.413977,-3454.913358
2011-01-13 13:00:00,1.901744476,-1736.436663,-3468.745035
2011-01-13 14:00:00,1.714270675,-1741.443108,-3482.474582
2011-01-13 15:00:00,1.523703128,-1746.42417,-3496.087899
2011-01-13 16:00:00,1.330268639,-1751.370711,-3509.570938
2011-01-13 17:00:00,1.134162597,-1756.273595,-3522.909684
2011-01-13 18:00:00,0.935592971,-1761.123676,-3536.09026
2011-01-13 19:00:00,0.734789537,-1765.911682,-3549.098791
2011-01-13 20:00:00,0.531995125,-1770.627893,-3561.921477
2011-01-13 21:00:00,0.327478918,-1775.262474,-3574.544868
2011-01-13 22:00:00,0.121519154,-1779.805553,-3586.955582
2011-01-13 23:00:00,-0.085595172,-1784.247232,-3599.140229
2011-01-14 00:00:00,-0.293573646,-1788.577644,-3611.085415
2011-01-14 01:00:00,-0.502132546,-1792.787098,-3622.777793
2011-01-14 02:00:00,-0.711004436,-1796.865944,-3634.20422
2011-01-14 03:00:00,-0.919927175,-1800.804586,-3645.351585
2011-01-14 04:00:00,-1.128640188,-1804.593686,-3656.206809
2011-01-14 05:00:00,-1.336878902,-1808.224092,-3666.756975
2011-01-14 06:00:00,-1.544384067,-1811.686743,-3676.989241
2011-01-14 07:00:00,-1.750906105,-1814.972872,-3686.890981
2011-01-14 08:00:00,-1.95619993,-1818.073774,-3696.449763
2011-01-14 09:00:00,-2.16002334,-1820.980752,-3705.65323
2011-01-14 10:00:00,-2.362149752,-1823.68515,-3714.489204
2011-01-14 11:00:00,-2.56240534,-1826.178473,-3722.945646
2011-01-14 12:00:00,-2.760678463,-1828.452437,-3731.010578
2011-01-14 13:00:00,-2.956910493,-1830.498964,-3738.672215
2011-01-14 14:00:00,-3.1510582,-1832.310078,-3745.918865
2011-01-14 15:00:00,-3.343075941,-1833.877867,-3752.739007
2011-01-14 16:00:00,-3.532906384,-1835.194647,-3759.121149
2011-01-14 17:00:00,-3.720479819,-1836.252837,-3765.05379
2011-01-14 18:00:00,-3.905720005,-1837.045087,-3770.525434
2011-01-14 19:00:00,-4.088541637,-1837.564291,-3775.524575
2011-01-14 20:00:00,-4.268828265,-1837.803602,-3780.039666
2011-01-14 21:00:00,-4.446417459,-1837.75659,-3784.059173
2011-01-14 22:00:00,-4.621102904,-1837.417041,-3787.571604
2011-01-14 23:00:00,-4.792674943,-1836.778754,-3790.565386
2011-01-15 00:00:00,-4.960919854,-1835.835537,-3793.028895
2011-01-15 01:00:00,-5.125610274,-1834.581244,-3794.950478
2011-01-15 02:00:00,-5.286495721,-1833.009755,-3796.318465
2011-01-15 03:00:00,-5.443315447,-1831.11496,-3797.121165
2011-01-15 04:00:00,-5.595803464,-1828.890735,-3797.346816
2011-01-15 05:00:00,-5.743693541,-1826.330981,-3796.983588
2011-01-15 06:00:00,-5.88672391,-1823.429612,-3796.019584
2011-01-15 07:00:00,-6.024649607,-1820.180545,-3794.442944
2011-01-15 08:00:00,-6.157236856,-1816.577707,-3792.241843
2011-01-15 09:00:00,-6.28425325,-1812.615063,-3789.404559
2011-01-15 10:00:00,-6.405487943,-1808.286624,-3785.919418
2011-01-15 11:00:00,-6.520754387,-1803.586412,-3781.774756
2011-01-15 12:00:00,-6.629886815,-1798.50845,-3776.958873
2011-01-15 13:00:00,-6.732736413,-1793.046755,-3771.460093
2011-01-15 14:00:00,-6.829173278,-1787.195345,-3765.266856
2011-01-15 15:00:00,-6.919080353,-1780.948236,-3758.367747
2011-01-15 16:00:00,-7.002339015,-1774.299445,-3750.751444
2011-01-15 17:00:00,-7.078821207,-1767.242987,-3742.406667
2011-01-15 18:00:00,-7.148405937,-1759.772868,-3733.322175
2011-01-15 19:00:00,-7.210960899,-1751.883181,-3723.48674
2011-01-15 20:00:00,-7.266325996,-1743.568232,-3712.889169
2011-01-15 21:00:00,-7.31434113,-1734.822429,-3701.518305
2011-01-15 22:00:00,-7.354863685,-1725.640341,-3689.363015
2011-01-15 23:00:00,-7.387759559,-1716.016786,-3676.412293
2011-01-16 00:00:00,-7.412902627,-1705.946879,-3662.655331
2011-01-16 01:00:00,-7.430181351,-1695.426039,-3648.081772
2011-01-16 02:00:00,-7.43950459,-1684.450245,-3632.682626
2011-01-16 03:00:00,-7.440797159,-1673.016164,-3616.4505
2011-01-16 04:00:00,-7.434004846,-1661.121666,-3599.379911
2011-01-16 05:00:00,-7.419088498,-1648.766181,-3581.46772
2011-01-16 06:00:00,-7.396011694,-1635.952172,-3562.712177
2011-01-16 07:00:00,-7.364740579,-1622.684037,-3543.11304
2011-01-16 08:00:00,-7.325244705,-1608.967609,-3522.671929
2011-01-16 09:00:00,-7.277495011,-1594.810223,-3501.393468
2011-01-16 10:00:00,-7.221498135,-1580.220142,-3479.284451
2011-01-16 11:00:00,-7.157377554,-1565.206193,-3456.353212
2011-01-16 12:00:00,-7.085320651,-1549.777732,-3432.609604
2011-01-16 13:00:00,-7.005528194,-1533.944391,-3408.06576
2011-01-16 14:00:00,-6.918219793,-1517.71588,-3382.735019
2011-01-16 15:00:00,-6.823627099,-1501.101916,-3356.631031
2011-01-16 16:00:00,-6.722002013,-1484.112258,-3329.767674
2011-01-16 17:00:00,-6.613609911,-1466.756709,-3302.158921
2011-01-16 18:00:00,-6.498712942,-1449.045086,-3273.81876
2011-01-16 19:00:00,-6.377563979,-1430.987215,-3244.761189
2011-01-16 20:00:00,-6.250408846,-1412.592924,-3215.000226
2011-01-16 21:00:00,-6.117496769,-1393.872057,-3184.549913
2011-01-16 22:00:00,-5.979072609,-1374.834471,-3153.424283
2011-01-16 23:00:00,-5.835341565,-1355.490025,-3121.637365
2011-01-17 00:00:00,-5.686478269,-1335.848575,-3089.203188
2011-01-17 01:00:00,-5.532669636,-1315.919981,-3056.135782
2011-01-17 02:00:00,-5.37412313,-1295.714103,-3022.449177
2011-01-17 03:00:00,-5.211054682,-1275.240799,-2988.157404
2011-01-17 04:00:00,-5.04368679,-1254.509929,-2953.274495
2011-01-17 05:00:00,-4.872246022,-1233.531353,-2917.814478
2011-01-17 06:00:00,-4.696955086,-1212.31493,-2881.791386
2011-01-17 07:00:00,-4.518031482,-1190.870521,-2845.219251
2011-01-17 08:00:00,-4.335694488,-1169.207986,-2808.112102
2011-01-17 09:00:00,-4.150171957,-1147.337186,-2770.483963
2011-01-17 10:00:00,-3.961703481,-1125.26798,-2732.348862
2011-01-17 11:00:00,-3.770535386,-1103.01023,-2693.720831
2011-01-17 12:00:00,-3.576918742,-1080.573795,-2654.613904
2011-01-17 13:00:00,-3.381103463,-1057.968538,-2615.042118
2011-01-17 14:00:00,-3.18334576,-1035.204317,-2575.019507
2011-01-17 15:00:00,-2.983906879,-1012.290994,-2534.560105
2011-01-17 16:00:00,-2.783049126,-989.2384296,-2493.677955
2011-01-17 17:00:00,-2.581037658,-966.0564836,-2452.387105
2011-01-17 18:00:00,-2.378137459,-942.7550168,-2410.701604
2011-01-17 19:00:00,-2.174596137,-919.3438898,-2368.635502
2011-01-17 20:00:00,-1.970656845,-895.8329631,-2326.202861
2011-01-17 21:00:00,-1.7665519,-872.2320972,-2283.417735
2011-01-17 22:00:00,-1.562515846,-848.5511468,-2240.294182
2011-01-17 23:00:00,-1.358789028,-824.7999433,-2196.846302
2011-01-18 00:00:00,-1.155625124,-800.9883064,-2153.088231
2011-01-18 01:00:00,-0.953320355,-777.1260319,-2109.034239
2011-01-18 02:00:00,-0.752194215,-753.2229145,-2064.698747
2011-01-18 03:00:00,-0.552567134,-729.2887685,-2020.096422
2011-01-18 04:00:00,-0.354751921,-705.3334686,-1975.242379
2011-01-18 05:00:00,-0.159045907,-681.3671112,-1930.152068
2011-01-18 06:00:00,0.034304386,-657.3999152,-1884.840962
2011-01-18 07:00:00,0.22509429,-633.4423891,-1839.324331
2011-01-18 08:00:00,0.413157875,-609.5052295,-1793.617226
2011-01-18 09:00:00,0.598361324,-585.5992924,-1747.734688
2011-01-18 10:00:00,0.780594345,-561.7354684,-1701.691897
2011-01-18 11:00:00,0.959752802,-537.9246506,-1655.504037
2011-01-18 12:00:00,1.135737183,-514.1777518,-1609.186207
