Date,Prices,Generation forecast, System load forecast
2011-01-09 00:00:00,15.442332613141,874.242601567038,2119.36648234349
2011-01-09 01:00:00,-11.3442658965235,216.045039333269,-735.038541901397
2011-01-09 02:00:00,-11.8151959396588,77.6485351634139,885.755428836768
2011-01-09 03:00:00,26.6070468822957,3.19931600229294,-463.512464076477
2011-01-09 04:00:00,-7.88080511244197,-247.068843279087,-11.9284615755632
2011-01-09 05:00:00,-14.4637340900707,234.828236750164,546.120579945412
2011-01-09 06:00:00,41.1560756784516,-271.382452228868,-567.784866122166
2011-01-09 07:00:00,-9.35792468394166,-428.305923816276,237.772289676284
2011-01-09 08:00:00,9.71814036297653,1042.52919436905,-412.086874062154
2011-01-09 09:00:00,-16.3143091421876,-712.966688015559,362.166031553459
2011-01-09 10:00:00,4.31053974385327,331.508649889215,-21.2101070747899
2011-01-09 11:00:00,1.25953517348544,-139.085409470257,-295.450863595985
2011-01-09 12:00:00,-11.879821016243,353.782887466175,-387.2624253053
2011-01-09 13:00:00,-7.56048446930037,174.252216282875,1632.1905396702
2011-01-09 14:00:00,-10.9415110269644,-254.133979903843,-1165.83869654164
2011-01-09 15:00:00,15.2234046821109,383.150384306378,36.5363773558598
2011-01-09 16:00:00,-14.349449075351,-23.6366206915202,-130.007858212085
2011-01-09 17:00:00,-1.38902774447287,-1108.00616161801,-887.072012680211
2011-01-09 18:00:00,23.2841089359248,1002.56610377961,706.424750465224
2011-01-09 19:00:00,-25.7200530840051,719.149958992812,129.643521959455
2011-01-09 20:00:00,11.489570087377,-644.804236696297,729.619600254853
2011-01-09 21:00:00,-10.1073342934545,-204.793584736859,297.438653277889
2011-01-09 22:00:00,10.1212466932744,-94.4707103973649,-1736.40631640709
2011-01-09 23:00:00,6.33185390968406,175.592102804529,1487.57201340592
2011-01-10 00:00:00,-21.4417141678954,125.030577908498,877.732181244131
2011-01-10 01:00:00,-13.1243056663116,-65.4081838480274,-1808.97935387268
2011-01-10 02:00:00,24.7017821029925,-383.88027120497,1499.19207443818
2011-01-10 03:00:00,7.04411344579209,175.969363031885,131.94118166201
2011-01-10 04:00:00,-2.4640271863172,607.073091778102,-15.000260169589
2011-01-10 05:00:00,8.79057733804868,-205.299410032779,-176.448134869007
2011-01-10 06:00:00,-8.14625141824313,-1060.86511681972,-595.79808359257
2011-01-10 07:00:00,0.622091190522519,480.423121820954,531.827783100061
2011-01-10 08:00:00,-9.9467461762139,1085.5167451763,931.161212578936
2011-01-10 09:00:00,27.7646821907541,-860.348443603494,-504.373437000092
2011-01-10 10:00:00,-21.3757463874639,-38.3141850977051,-491.864052342261
2011-01-10 11:00:00,17.5268127231766,84.0901940232984,-214.000707434837
2011-01-10 12:00:00,-7.18380310987892,70.6819791110708,-292.554071849071
2011-01-10 13:00:00,10.0653127446159,78.1052411364842,1228.70470276149
2011-01-10 14:00:00,-12.4721257742484,-388.07830958776,-314.725170181851
2011-01-10 15:00:00,-6.12430873567396,350.66110917244,-78.7857799551071
2011-01-10 16:00:00,2.86162731625479,-1279.57007193088,9.75507034145159
2011-01-10 17:00:00,23.5190314059518,204.19548188391,-1486.29437912632
2011-01-10 18:00:00,-20.2824577627445,1156.10423264184,645.004641014694
2011-01-10 19:00:00,4.0553235407444,-52.3058780302101,1307.79332760011
2011-01-10 20:00:00,-3.40482499152969,271.358887135125,247.384077194341
2011-01-10 21:00:00,8.08361340777679,-1197.56354842828,-139.509307811571
2011-01-10 22:00:00,-4.33813351046275,809.397462286746,-1976.87815409151
2011-01-10 23:00:00,3.37465944708927,-152.137520866467,2275.33996410645
2011-01-11 00:00:00,11.551211170733,489.999318219627,255.269715177011
2011-01-11 01:00:00,-7.51717417916624,-387.995783726896,-1568.0227619661
2011-01-11 02:00:00,-3.72876904731788,-18.1517938113591,591.447080122674
2011-01-11 03:00:00,1.04341246633127,-6.24885289606316,672.661700230086
2011-01-11 04:00:00,-0.441004513024829,231.455487800858,-593.250162537613
2011-01-11 05:00:00,-1.98844087791775,-351.452205169621,-198.074054697699
2011-01-11 06:00:00,-12.2404254026752,-763.576577875153,-319.349603128584
2011-01-11 07:00:00,4.32201464034296,441.248925418236,-42.5013895144858
2011-01-11 08:00:00,-3.38479944707269,628.774530697915,1015.91722640961
2011-01-11 09:00:00,-2.868501083028,-275.659292897078,-366.944385077999
2011-01-11 10:00:00,-9.93741458128854,-328.863743949791,-14.0674518905647
2011-01-11 11:00:00,9.04442178689562,264.32238254338,-545.871943468912
2011-01-11 12:00:00,2.88086379998408,107.516923787279,336.308057911188
2011-01-11 13:00:00,-20.8456402343703,-230.614595537266,927.093696685514
2011-01-11 14:00:00,21.8261496326912,950.026183385002,-293.275875458308
2011-01-11 15:00:00,-10.6344048084885,-901.193544516518,14.4095126044523
2011-01-11 16:00:00,-2.12152974619119,-220.113747076438,22.3298294696149
2011-01-11 17:00:00,17.245088826018,827.641069331878,-714.696121286864
2011-01-11 18:00:00,-4.72413549951253,-583.241722278685,-317.736848888671
2011-01-11 19:00:00,-32.0617299599473,66.6234552058815,1707.95871128105
2011-01-11 20:00:00,17.7042026885073,219.03875605534,-172.405876703538
2011-01-11 21:00:00,-11.5913277108365,-720.437016488804,-589.312121129692
2011-01-11 22:00:00,1.1770840280687,598.262634839043,-1148.16424057791
2011-01-11 23:00:00,9.67392327206951,276.080620097491,788.035643438169
2011-01-12 00:00:00,-13.6320299438647,-393.971417462993,820.835762821306
2011-01-12 01:00:00,27.2993087820171,466.245347991135,-1582.50129541216
2011-01-12 02:00:00,-7.5986566864367,258.086857436786,845.337914375327
2011-01-12 03:00:00,-9.5876537424965,-848.750928407419,248.733772238833
2011-01-12 04:00:00,6.75297559721797,794.234029724526,14.7923567685093
2011-01-12 05:00:00,-10.2985724277364,-18.5315836209687,-483.743977305515
2011-01-12 06:00:00,-10.1809312533272,-899.042013511467,-770.909212930087
2011-01-12 07:00:00,-0.34808579307041,647.181528375223,406.115390526999
2011-01-12 08:00:00,-5.14080715461226,281.46826763269,468.997754515377
2011-01-12 09:00:00,-0.495445473547259,-203.726239065883,176.815642366426
2011-01-12 10:00:00,7.69358284075114,-241.30640798702,-421.623569345527
2011-01-12 11:00:00,-3.48493327452768,40.7092497243403,-421.129853994727
2011-01-12 12:00:00,16.7102979225231,-76.0728395091892,346.778790111364
2011-01-12 13:00:00,-5.13887652601324,62.1230070136742,478.023032849787
2011-01-12 14:00:00,-8.35335664925649,444.96220197443,202.153072119353
2011-01-12 15:00:00,8.59809303956848,-264.141899196219,-68.5505726147196
2011-01-12 16:00:00,-9.48184479253999,-712.022878614352,-781.19950222621
2011-01-12 17:00:00,3.15204687498299,367.589469821474,-1087.65751510151
2011-01-12 18:00:00,9.6896491542465,-27.8356253302514,-507.637076488002
2011-01-12 19:00:00,-3.76439716446357,550.483307653575,2951.42972801371
2011-01-12 20:00:00,-0.733988879159371,-270.897413375683,211.535855008113
2011-01-12 21:00:00,-4.47034919727361,-459.183552249238,-949.90762960305
2011-01-12 22:00:00,3.23912872835346,370.957289511963,-2164.43866307317
2011-01-12 23:00:00,16.7955712650663,345.669643051292,2024.27008516028
2011-01-13 00:00:00,-34.8835804662359,-473.715801662064,709.469405570253
2011-01-13 01:00:00,14.5381224915979,-23.5191406773014,-2194.96491487527
2011-01-13 02:00:00,5.14516353121458,428.263103724964,1316.37963772769
2011-01-13 03:00:00,-3.79133325869675,-47.47216897677,145.143710573594
2011-01-13 04:00:00,-0.233052027199928,-168.339260288947,-211.402026996215
2011-01-13 05:00:00,0.870501531035776,-16.097814892246,-269.683348370471
2011-01-13 06:00:00,1.11438781088165,-1048.71522688123,-1179.43035892257
2011-01-13 07:00:00,-21.4232753541019,1097.86809452169,862.355740831976
2011-01-13 08:00:00,7.04663621457691,591.400363145983,1103.34519284319
2011-01-13 09:00:00,21.3018204794743,-932.19132443621,-521.526644255745
2011-01-13 10:00:00,-4.61184761987908,-646.400575662385,-432.414747100836
2011-01-13 11:00:00,-2.9964081744733,545.029077480833,-280.275166589067
2011-01-13 12:00:00,18.5388673854619,34.8716319339128,254.22638582246
2011-01-13 13:00:00,-19.5314771240334,148.92692199763,438.156867790933
2011-01-13 14:00:00,13.3142892924787,1.5021918882413,-46.7005267473511
2011-01-13 15:00:00,8.04706804105438,374.59578944652,-187.219021723773
2011-01-13 16:00:00,-10.0861851493205,-824.529023653296,-32.1609121160561
2011-01-13 17:00:00,-6.24941163806688,258.039180183623,-1373.36319690507
2011-01-13 18:00:00,1.53342958202376,-199.137821880354,470.398100673524
2011-01-13 19:00:00,0.592499998730011,585.991117529366,1543.94646221237
2011-01-13 20:00:00,-4.27728366406318,327.529442511367,-316.958779939152
2011-01-13 21:00:00,0.593693630035405,-838.18979810412,-566.16935253346
2011-01-13 22:00:00,4.35576081098628,-59.5061085185015,-1561.14915695935
2011-01-13 23:00:00,9.88494740062066,260.02622186026,1873.3714726097
2011-01-14 00:00:00,-27.8105238862415,80.9941158874341,779.076809060335
2011-01-14 01:00:00,39.7918397625985,-168.141826105031,-2048.42636381029
2011-01-14 02:00:00,-26.3964115851094,543.485382182378,1504.87489118617
2011-01-14 03:00:00,8.55683154361481,-354.937814656799,-66.4341085272942
2011-01-14 04:00:00,-12.0016637705881,144.864996250048,-394.637480076251
2011-01-14 05:00:00,6.32410637367027,-19.3778512667376,-314.656912418203
2011-01-14 06:00:00,-1.80203343147548,-569.239090491852,-233.748789710014
2011-01-14 07:00:00,4.91589033193006,219.289597420937,-565.136986072869
2011-01-14 08:00:00,-0.143689977074459,905.574759848606,1458.80098509105
2011-01-14 09:00:00,-13.8221050171302,-473.37615051005,-914.95491578429
2011-01-14 10:00:00,10.807174061165,-260.680723497844,307.452771026055
2011-01-14 11:00:00,-7.93513837796637,135.131410829944,-651.193749241282
2011-01-14 12:00:00,3.02122662855237,180.407479156376,-132.666185937812
2011-01-14 13:00:00,0.256086693201661,71.9602628201441,468.674591915296
2011-01-14 14:00:00,9.7778324923175,121.102906408792,159.965588968962
2011-01-14 15:00:00,-0.500760525614609,-260.089523333069,0.826919285814186
2011-01-14 16:00:00,-5.11715534985367,-152.852169332281,68.4135723798947
2011-01-14 17:00:00,-0.96242492686113,-366.242658738721,-1311.49649442455
2011-01-14 18:00:00,6.40121004775864,522.893169281087,499.66754785411
2011-01-14 19:00:00,-6.8876531767172,734.762989759554,1476.13552217477
2011-01-14 20:00:00,-1.13670489989219,-276.91288784178,-251.230506900515
2011-01-14 21:00:00,5.10219722077921,-742.793685804925,-141.662982773699
2011-01-14 22:00:00,-11.724021243284,78.0468696984324,-1594.3490648912
2011-01-14 23:00:00,12.7076765564129,389.026945782818,1500.53401024288
2011-01-15 00:00:00,-20.9499841211592,-210.578358078465,624.859894879104
2011-01-15 01:00:00,17.3537906297808,30.3717736356493,-1733.53736246172
2011-01-15 02:00:00,-2.5239727153628,307.767902661324,1386.01623686887
2011-01-15 03:00:00,-15.7956167107491,-122.045042033549,-273.642484646961
2011-01-15 04:00:00,12.8945255594763,-362.268878243658,-495.251166714839
2011-01-15 05:00:00,-7.8902235757961,412.295493870425,-32.6272999639754
2011-01-15 06:00:00,14.1606666669239,51.6610243075346,-247.25109187571
2011-01-15 07:00:00,5.53510875827296,8.90150899652089,-152.681422517789
2011-01-15 08:00:00,-6.41946360989201,-288.465090594504,833.612860188478
2011-01-15 09:00:00,-12.8709314966292,280.846303559864,-418.103044182228
2011-01-15 10:00:00,9.58259949351598,-199.657501062102,236.302913808772
2011-01-15 11:00:00,-11.5039744932093,-272.673008754926,-250.641178852314
2011-01-15 12:00:00,9.06945187157914,-93.5909064518347,-43.4685828792952
2011-01-15 13:00:00,1.63860851280704,480.824390237506,1194.70528476117
2011-01-15 14:00:00,5.91181424979676,237.494591288793,-794.803217517767
2011-01-15 15:00:00,6.417085393864,1.09740551165848,-205.205794984007
2011-01-15 16:00:00,-2.64497506006447,-723.760558211518,-129.837371653127
2011-01-15 17:00:00,9.38697476611487,-490.182004989223,-1217.77622309626
2011-01-15 18:00:00,-11.6207347659302,1187.06744594554,653.524494415602
2011-01-15 19:00:00,-5.67161851129606,-190.440839965858,1020.23103246958
2011-01-15 20:00:00,14.7313805491161,-44.2306151313001,170.849609085789
2011-01-15 21:00:00,-7.92544144220202,-326.883598140969,-372.174705241689
2011-01-15 22:00:00,10.4654069712891,-162.8579795054,-1474.64778022536
2011-01-15 23:00:00,10.3974425866971,357.18846668485,1711.99465718333
2011-01-16 00:00:00,-8.28095884853732,-318.352565023752,-6.67730314374646
2011-01-16 01:00:00,-8.41436936896008,100.461188586191,-1222.38252788143
2011-01-16 02:00:00,5.75874853497039,28.0260289202803,1099.57294551989
2011-01-16 03:00:00,1.86213575872297,153.960850961381,-655.492361626327
2011-01-16 04:00:00,-4.31989488376173,-244.110834279309,275.133613923979
2011-01-16 05:00:00,-3.449868671388,409.97187151454,-124.802624729516
2011-01-16 06:00:00,-2.70109889955211,-584.893589576625,203.224462154128
2011-01-16 07:00:00,-1.756984431474,86.8214522832973,-365.390613989512
2011-01-16 08:00:00,4.41186459656735,142.637955587266,90.6228703497512
2011-01-16 09:00:00,-4.0441141996067,-558.847840168307,-400.837257592283
2011-01-16 10:00:00,3.09134694942995,119.856096605761,504.702717698228
2011-01-16 11:00:00,0.972110831579649,10.7613635829355,-385.729450490042
2011-01-16 12:00:00,16.9810160624939,309.250448481581,-611.664957856063
2011-01-16 13:00:00,-6.89808981754526,271.983951077938,1682.20858913994
2011-01-16 14:00:00,-7.38397095341398,-509.033163567529,-774.885944001315
2011-01-16 15:00:00,4.12683825046341,48.6503272216713,426.831479351298
2011-01-16 16:00:00,1.70173644180033,-173.306986783681,-303.310818575461
2011-01-16 17:00:00,-16.9084202543109,-1005.79208840693,-1165.75480857129
2011-01-16 18:00:00,4.30824050215924,979.37130664712,807.461178073405
2011-01-16 19:00:00,-1.89889584578566,497.960933361479,990.612063593597
2011-01-16 20:00:00,-9.55760468774453,-474.639909516274,924.461078377835
2011-01-16 21:00:00,0.123500016474086,-632.231164378637,-313.505163055919
2011-01-16 22:00:00,-3.41450243325441,358.40266489342,-2170.97933716118
2011-01-16 23:00:00,9.69298383271181,160.16638228617,2321.02142267101
2011-01-17 00:00:00,-2.05190299299214,138.070745602854,-215.02162281377
2011-01-17 01:00:00,0.106808445770748,-170.186105027269,-1577.65347309538
2011-01-17 02:00:00,-6.44745896645029,-25.9486190449542,1164.24830088936
2011-01-17 03:00:00,-6.22048392725551,59.5425274337857,522.629230105755
2011-01-17 04:00:00,16.7487440185464,397.691114145075,-195.544396790111
2011-01-17 05:00:00,-21.348610008677,-660.543756473469,-495.100670372152
2011-01-17 06:00:00,-6.08746507997595,-683.308839181213,-529.480495977608
2011-01-17 07:00:00,8.77783922479465,1019.19894988896,-28.1717863557175
2011-01-17 08:00:00,-11.8370469213539,315.097307048253,888.219868392992
2011-01-17 09:00:00,24.3759341507258,-751.685382758497,-96.0312963568551
2011-01-17 10:00:00,-14.4516388722122,136.745728200538,-413.518912356848
2011-01-17 11:00:00,-17.3359514796887,-316.461507750978,-575.00236108376
2011-01-17 12:00:00,19.4133264267952,566.342201960222,-153.244715792162
2011-01-17 13:00:00,-15.6662849444157,-181.508232042691,978.291940223945
2011-01-17 14:00:00,2.3308564850729,247.454270687058,-394.191998790172
2011-01-17 15:00:00,-3.09168653931163,-162.572476974664,49.4914223625529
2011-01-17 16:00:00,19.2806682094739,-491.548973063946,31.2489291951059
2011-01-17 17:00:00,-8.26338471587973,52.5030919552214,-1474.1575686077
2011-01-17 18:00:00,-4.19180878227674,130.300657284725,421.119437804755
2011-01-17 19:00:00,13.2666720896966,154.853656059985,983.350921194571
2011-01-17 20:00:00,-2.06834874139237,-334.19868756511,298.338712665612
2011-01-17 21:00:00,-11.5830496131465,-22.4388188582695,-368.947275046095
2011-01-17 22:00:00,-6.92191210445823,11.873634282318,-1364.60442243393
2011-01-17 23:00:00,12.5832992445573,92.9924865294946,1854.90241487293
2011-01-18 00:00:00,7.45694298743201,-50.7652379493569,21.4866070779344
2011-01-18 01:00:00,8.4190441572173,-134.590038536885,-1269.09246516632
