Date,Prices, Generation forecast, System load forecast
2011-01-09 00:00:00,-5.0203079665768,-2889.95022451116,-3722.72350651855
2011-01-09 01:00:00,-4.93903350853234,-2925.02364936269,-3804.61465360917
2011-01-09 02:00:00,-4.77076656889774,-2945.34093942167,-3869.89151829358
2011-01-09 03:00:00,-4.52699091591162,-2950.66413622817,-3917.68977980191
2011-01-09 04:00:00,-4.22523272880052,-2940.94575371588,-3947.23737765565
2011-01-09 05:00:00,-3.87958285016591,-2916.27541769952,-3957.85287132113
2011-01-09 06:00:00,-3.50128751795194,-2876.90431899588,-3948.99818117879
2011-01-09 07:00:00,-3.09936771766139,-2823.2290942383,-3920.24997740363
2011-01-09 08:00:00,-2.67975326756292,-2755.77359857437,-3871.28191436641
2011-01-09 09:00:00,-2.24655659232617,-2675.09095134735,-3801.96016590614
2011-01-09 10:00:00,-1.80427425389126,-2581.67910196614,-3712.3708139194
2011-01-09 11:00:00,-1.36184789357776,-2476.03387134641,-3602.79757444182
2011-01-09 12:00:00,-0.928546870015559,-2358.66431571636,-3473.69846997359
2011-01-09 13:00:00,-0.512903459490385,-2230.102900433,-3325.67444817528
2011-01-09 14:00:00,-0.123469620331096,-2090.96520702337,-3159.4903979194
2011-01-09 15:00:00,0.228795589304742,-1942.02958330446,-2976.13179232491
2011-01-09 16:00:00,0.533882535990434,-1784.18612260684,-2776.78859971163
2011-01-09 17:00:00,0.785198622561402,-1618.36314342058,-2562.77158185164
2011-01-09 18:00:00,0.981010697000193,-1445.51351778725,-2335.47459006486
2011-01-09 19:00:00,1.12592946220796,-1266.64131408647,-2096.40221240081
2011-01-09 20:00:00,1.22874120385327,-1082.82181627542,-1847.12790552763
2011-01-09 21:00:00,1.29864293374307,-895.222123877101,-1589.31351841009
2011-01-09 22:00:00,1.3438602529836,-705.030270642662,-1324.67508281434
2011-01-09 23:00:00,1.37313833053465,-513.453874097203,-1054.91159477414
2011-01-10 00:00:00,1.39594567900921,-321.659913698201,-781.692767458574
2011-01-10 01:00:00,1.42233051812861,-130.727140138075,-506.622358012965
2011-01-10 02:00:00,1.46153540087937,58.3153132717201,-231.269098727718
2011-01-10 03:00:00,1.51706040758505,244.401561641865,42.8257475406668
2011-01-10 04:00:00,1.589202008617,426.451633359333,314.143924246504
2011-01-10 05:00:00,1.67875605757405,603.464274469455,581.172939172706
2011-01-10 06:00:00,1.78460087610224,774.4870431926,842.400847070519
2011-01-10 07:00:00,1.9038418824572,938.583375269082,1096.31521163649
2011-01-10 08:00:00,2.03138637727767,1094.82853757817,1341.40933289722
2011-01-10 09:00:00,2.16327103463825,1242.3210838109,1576.18565050428
2011-01-10 10:00:00,2.29232214411294,1380.19299449996,1799.16248130151
2011-01-10 11:00:00,2.40986250552704,1507.62801775414,2008.8834665381
2011-01-10 12:00:00,2.51179348510106,1623.87159873673,2203.92282758335
2011-01-10 13:00:00,2.59526372554034,1728.22116646383,2382.89181352306
2011-01-10 14:00:00,2.65919163925732,1820.17279384767,2544.49995461381
2011-01-10 15:00:00,2.70633120205291,1899.69750716651,2687.61742100608
2011-01-10 16:00:00,2.74203663437262,1967.25823421701,2811.55908583271
2011-01-10 17:00:00,2.77071019646598,2023.49213394357,2916.46116198232
2011-01-10 18:00:00,2.7936989734496,2069.06867531698,3002.9010401909
2011-01-10 19:00:00,2.81282514124418,2104.66293894789,3071.58892098217
2011-01-10 20:00:00,2.83182151130598,2130.9611483126,3123.32858598013
2011-01-10 21:00:00,2.85455303423872,2148.65137917879,3159.0095633244
2011-01-10 22:00:00,2.88521621271579,2158.42000975152,3179.60033924266
2011-01-10 23:00:00,2.92862151439062,2160.95593461058,3186.108681387
2011-01-11 00:00:00,2.98697309977415,2156.95116639563,3179.55860051522
2011-01-11 01:00:00,3.05820568256128,2147.1133810856,3161.01990253772
2011-01-11 02:00:00,3.13817105389427,2132.16182353387,3131.56578900769
2011-01-11 03:00:00,3.22240204038779,2112.73109450246,3092.26388977117
2011-01-11 04:00:00,3.30943641011099,2089.19722481122,3044.10731037172
2011-01-11 05:00:00,3.39693440069135,2061.78185870353,2987.90109882253
2011-01-11 06:00:00,3.47917421102528,2030.66978863523,2924.29057494104
2011-01-11 07:00:00,3.54577434417798,1996.06573252673,2853.8596599623
2011-01-11 08:00:00,3.58848193085335,1958.18721068004,2777.20041664473
2011-01-11 09:00:00,3.6032606250457,1917.26414150696,2694.91303342705
2011-01-11 10:00:00,3.59009101738511,1873.53516413598,2607.59925782419
2011-01-11 11:00:00,3.55154232135959,1827.23110715624,2515.84802137835
2011-01-11 12:00:00,3.48886259763781,1778.55340580777,2420.22792370804
2011-01-11 13:00:00,3.40321658327938,1727.70773263068,2321.30295701188
2011-01-11 14:00:00,3.29666651072911,1674.89697218148,2219.6446923164
2011-01-11 15:00:00,3.17312791479802,1620.35752006142,2115.81027213594
2011-01-11 16:00:00,3.03587009469352,1564.33515206364,2010.38515680656
2011-01-11 17:00:00,2.89226580890195,1507.06080025905,1903.95938184332
2011-01-11 18:00:00,2.75102581529192,1448.72272872909,1797.06269885665
2011-01-11 19:00:00,2.62101089910134,1389.46221424481,1690.14265241989
2011-01-11 20:00:00,2.51240031708579,1329.38531906718,1583.60684556475
2011-01-11 21:00:00,2.43612190017701,1268.57698401458,1477.85610484283
2011-01-11 22:00:00,2.39931862790857,1207.10855909824,1373.28069856524
2011-01-11 23:00:00,2.40856766419071,1145.03180499086,1270.28066400456
2011-01-12 00:00:00,2.4679142097104,1082.37510726703,1169.25068574324
2011-01-12 01:00:00,2.57719939082976,1019.16742949101,1070.5200631602
2011-01-12 02:00:00,2.73031411146595,955.440623353183,974.357102129043
2011-01-12 03:00:00,2.91864704737577,891.238804196425,881.02791185123
2011-01-12 04:00:00,3.13280641295258,826.694664200341,790.71601636451
2011-01-12 05:00:00,3.36153475549262,761.969821615808,703.558922826913
2011-01-12 06:00:00,3.59140485173568,697.219481347882,619.664186053975
2011-01-12 07:00:00,3.8083124148849,632.584347778163,539.115966648859
2011-01-12 08:00:00,3.9952410936128,568.185233708998,461.96409546936
2011-01-12 09:00:00,4.13550625374388,504.145826532511,388.192267982702
2011-01-12 10:00:00,4.21250355116237,440.599567725198,317.714013202069
2011-01-12 11:00:00,4.20955572076952,377.707858869949,250.423750814944
2011-01-12 12:00:00,4.11135109650263,315.689583504205,186.207116159687
2011-01-12 13:00:00,3.90831984319966,254.830665755413,124.930617119462
2011-01-12 14:00:00,3.59773154326314,195.436056139198,66.4581448217433
2011-01-12 15:00:00,3.18053240509727,137.855940787476,10.7163349082536
2011-01-12 16:00:00,2.66148727777724,82.5813922565751,-42.1743010106708
2011-01-12 17:00:00,2.05143145278225,30.1955376550389,-91.9150404211662
2011-01-12 18:00:00,1.36610384913829,-18.7073861899374,-138.209423146276
2011-01-12 19:00:00,0.621601269925579,-63.5363171640058,-180.823465694937
2011-01-12 20:00:00,-0.165468534936278,-103.69290761088,-219.556083475515
2011-01-12 21:00:00,-0.976794723708958,-138.59734654376,-254.185620666545
2011-01-12 22:00:00,-1.79310204056953,-167.716508978358,-284.516722562845
2011-01-12 23:00:00,-2.59559134180804,-190.601217246693,-310.409242976778
2011-01-13 00:00:00,-3.36667691009707,-206.868768179917,-331.740132640213
2011-01-13 01:00:00,-4.09164439121398,-216.208817304096,-348.32917665068
2011-01-13 02:00:00,-4.75577940071842,-218.383906054743,-359.983775357302
2011-01-13 03:00:00,-5.34360638482093,-213.296653882511,-366.475823350316
2011-01-13 04:00:00,-5.84207691098284,-200.979439664358,-367.494448794846
2011-01-13 05:00:00,-6.24782562119585,-181.602203507597,-362.755478796253
2011-01-13 06:00:00,-6.56004776278216,-155.445591172117,-352.080027395309
2011-01-13 07:00:00,-6.77907422507134,-122.851485247811,-335.356895605809
2011-01-13 08:00:00,-6.90819673275067,-84.2065440969872,-312.513364594626
2011-01-13 09:00:00,-6.95330096805005,-39.9168700292976,-283.502190255719
2011-01-13 10:00:00,-6.92122670927376,9.59079603343371,-248.305139495472
2011-01-13 11:00:00,-6.81911053001808,63.859037255737,-206.927715289862
2011-01-13 12:00:00,-6.65575667089207,122.417118144907,-159.415819761628
2011-01-13 13:00:00,-6.44067172500152,184.783064277458,-105.911543929234
2011-01-13 14:00:00,-6.18461187469397,250.46678417827,-46.6333982516658
2011-01-13 15:00:00,-5.8985323886943,318.987876882191,18.1466683361565
2011-01-13 16:00:00,-5.59103042458331,389.842389615941,88.0170604545492
2011-01-13 17:00:00,-5.26575309003347,462.50536638524,162.53156965718
2011-01-13 18:00:00,-4.92013186338261,536.451715428894,241.260443397313
2011-01-13 19:00:00,-4.55017547743191,611.190379964719,323.776263338691
2011-01-13 20:00:00,-4.15166374415876,686.245691240456,409.631290127365
2011-01-13 21:00:00,-3.72070359420413,761.134973154625,498.3603021797
2011-01-13 22:00:00,-3.2560971877139,835.358732144621,589.496234193014
2011-01-13 23:00:00,-2.7566505444509,908.412334770837,682.564146192322
2011-01-14 00:00:00,-2.22210418350134,979.784000227181,777.092091072393
2011-01-14 01:00:00,-1.65312059616539,1048.93946776947,872.569799596631
2011-01-14 02:00:00,-1.05062506902401,1115.32164537948,968.359805312963
2011-01-14 03:00:00,-0.414585066541416,1178.35885277978,1063.67582860862
2011-01-14 04:00:00,0.254004441900743,1237.49379168618,1157.6533936162
2011-01-14 05:00:00,0.953808469804689,1292.20262752255,1249.35659298329
2011-01-14 06:00:00,1.68323918797985,1341.97603737882,1337.85118491745
2011-01-14 07:00:00,2.43548905332002,1386.31994777106,1422.21571592079
2011-01-14 08:00:00,3.20143835624039,1424.74808622516,1501.53384585936
2011-01-14 09:00:00,3.96829013255626,1456.77395420841,1574.89324779393
2011-01-14 10:00:00,4.71783451459641,1481.91612853036,1641.3595056136
2011-01-14 11:00:00,5.42794151044215,1499.70701162178,1699.97509040138
2011-01-14 12:00:00,6.07310877885123,1509.69812661492,1749.76342722637
2011-01-14 13:00:00,6.62797438602175,1511.48258761871,1789.71626938434
2011-01-14 14:00:00,7.07177790813104,1504.74341221835,1818.81873478599
2011-01-14 15:00:00,7.39238181493093,1489.25138174345,1836.11340936519
2011-01-14 16:00:00,7.58274913986588,1464.90340170412,1840.95439687744
2011-01-14 17:00:00,7.6402123753966,1431.73879235706,1833.20500117725
2011-01-14 18:00:00,7.56601035412096,1389.89006543876,1813.10436606777
2011-01-14 19:00:00,7.3637360882669,1339.54304053997,1780.96235815807
2011-01-14 20:00:00,7.03845579359947,1280.93589882329,1737.10686347982
2011-01-14 21:00:00,6.59988065388061,1214.35702555907,1681.90024102629
2011-01-14 22:00:00,6.06073511439978,1140.12332006548,1615.73277488481
2011-01-14 23:00:00,5.4374771767514,1058.56442854338,1539.01301899079
2011-01-15 00:00:00,4.74989948236534,970.026769400182,1452.16987710653
2011-01-15 01:00:00,4.01885269736891,874.886810051792,1355.64855783682
2011-01-15 02:00:00,3.26586107702736,773.590015780405,1249.91180363632
2011-01-15 03:00:00,2.51206180236644,666.618356426984,1135.46700344086
2011-01-15 04:00:00,1.77505309552069,554.473112069906,1012.864628838
2011-01-15 05:00:00,1.06636447675302,437.643111085322,882.750408755217
2011-01-15 06:00:00,0.390764928441331,316.649284229066,745.785655247548
2011-01-15 07:00:00,-0.249931874240052,192.086397415024,602.515919005382
2011-01-15 08:00:00,-0.852447644700001,64.6423049364914,453.519552972038
2011-01-15 09:00:00,-1.40901278452343,-64.9364438607494,299.438465850703
2011-01-15 10:00:00,-1.90845227484041,-195.895527862361,140.973492102158
2011-01-15 11:00:00,-2.34214716551797,-327.461516422305,-21.1382721401653
2011-01-15 12:00:00,-2.70912849877237,-458.852871818902,-186.132865939207
2011-01-15 13:00:00,-3.01144704199707,-589.28226350359,-353.213089193743
2011-01-15 14:00:00,-3.25403031687282,-717.958285861565,-521.56280393266
2011-01-15 15:00:00,-3.44653247674144,-844.093715148569,-690.351651476488
2011-01-15 16:00:00,-3.60088358659709,-966.918992166568,-858.756623495985
2011-01-15 17:00:00,-3.73484251220696,-1085.66288490885,-1025.98283053662
2011-01-15 18:00:00,-3.8662139675345,-1199.55819353742,-1191.23190472496
2011-01-15 19:00:00,-4.01017647829741,-1307.82374393428,-1353.56370763351
2011-01-15 20:00:00,-4.17904041029953,-1409.72420973202,-1511.82697917755
2011-01-15 21:00:00,-4.37912554866683,-1504.58639793096,-1664.90463430245
2011-01-15 22:00:00,-4.60798705793891,-1591.75653054466,-1811.72228540896
2011-01-15 23:00:00,-4.85910409157169,-1670.61323664878,-1951.23199546061
2011-01-16 00:00:00,-5.12301966374164,-1740.57242887406,-2082.4377442266
2011-01-16 01:00:00,-5.38343410893214,-1801.06756225103,-2204.38987634433
2011-01-16 02:00:00,-5.62119947430903,-1851.54526098309,-2316.16301809184
2011-01-16 03:00:00,-5.81863330536225,-1891.4827600769,-2416.86345299121
2011-01-16 04:00:00,-5.95921514462841,-1920.37784781757,-2505.60504462233
2011-01-16 05:00:00,-6.02964837280125,-1937.75683185281,-2581.50048018007
2011-01-16 06:00:00,-6.01923855222715,-1943.27292596106,-2643.70537063755
2011-01-16 07:00:00,-5.92372537041011,-1936.82113010497,-2691.39230053807
2011-01-16 08:00:00,-5.74279109787075,-1918.48136938255,-2723.79303329695
2011-01-16 09:00:00,-5.47984125541396,-1888.48169813911,-2740.23783176716
2011-01-16 10:00:00,-5.13857270630022,-1847.12150685087,-2740.2413921752
2011-01-16 11:00:00,-4.72359655391143,-1794.78570670074,-2723.46850951861
2011-01-16 12:00:00,-4.24421835912924,-1731.94787408021,-2689.7646640408
2011-01-16 13:00:00,-3.71523917537795,-1659.13877009186,-2639.09213767799
2011-01-16 14:00:00,-3.1491033726671,-1576.93842234358,-2571.48480978044
2011-01-16 15:00:00,-2.55772975304014,-1485.98002348204,-2487.08862228464
2011-01-16 16:00:00,-1.95347684080654,-1387.01574224417,-2386.26360933702
2011-01-16 17:00:00,-1.34944699139392,-1280.96975560901,-2269.72377769986
2011-01-16 18:00:00,-0.757665824177086,-1168.94466590825,-2138.60040822134
2011-01-16 19:00:00,-0.186082405683404,-1052.14443025248,-1994.30789213723
2011-01-16 20:00:00,0.360012388551999,-931.811420699147,-1838.43407094467
2011-01-16 21:00:00,0.874903715490834,-809.191705868281,-1672.6606791115
2011-01-16 22:00:00,1.35148641869965,-685.533191608231,-1498.68217858572
2011-01-16 23:00:00,1.78053532630906,-562.081202004594,-1318.20513182445
2011-01-17 00:00:00,2.15341276849612,-440.042580215418,-1132.90966860422
2011-01-17 01:00:00,2.46413148329815,-320.594050393315,-944.453560163541
2011-01-17 02:00:00,2.70851906587044,-204.860868175817,-754.45420534267
2011-01-17 03:00:00,2.88812859723508,-93.831696612998,-564.409775209294
2011-01-17 04:00:00,3.00604708122048,11.7135685672606,-375.769260108261
2011-01-17 05:00:00,3.06661739186169,111.122854843051,-189.911569911123
2011-01-17 06:00:00,3.07508720970727,203.808327497399,-8.16631421944057
2011-01-17 07:00:00,3.03587418250613,289.214838064059,168.21080093658
2011-01-17 08:00:00,2.95105960624236,366.801702403105,338.01042103772
2011-01-17 09:00:00,2.8232402795598,436.051417882381,500.015573438706
2011-01-17 10:00:00,2.65617125383634,496.477915405874,653.022703297565
2011-01-17 11:00:00,2.45560857026576,547.678862815453,795.846725672884
2011-01-17 12:00:00,2.22934139945546,589.343095764617,927.332754751618
2011-01-17 13:00:00,1.98594844673087,621.235464176579,1046.38462578913
2011-01-17 14:00:00,1.73254582655718,643.213737081836,1152.01428048815
2011-01-17 15:00:00,1.47159488104542,655.358003139064,1243.48285188145
2011-01-17 16:00:00,1.20391606304514,658.152927359196,1320.54606319537
2011-01-17 17:00:00,0.932530996361491,652.337055017318,1383.30675457407
2011-01-17 18:00:00,0.661067537468596,638.727389100988,1432.0284499039
2011-01-17 19:00:00,0.393961198259703,618.192304890283,1467.08407718385
2011-01-17 20:00:00,0.136311718940551,591.629149964292,1488.92761666708
2011-01-17 21:00:00,-0.104025192047405,559.947549456354,1498.08472885029
2011-01-17 22:00:00,-0.317223857813009,524.072957832851,1495.12044037961
2011-01-17 23:00:00,-0.493046952300875,484.949991481135,1480.62884555092
2011-01-18 00:00:00,-0.623523381680244,443.546422230038,1455.27398565688
2011-01-18 01:00:00,-0.702532322094861,400.82830229957,1419.8107078099
2011-01-18 02:00:00,-0.726226948658199,357.727204474579,1375.0865564111
2011-01-18 03:00:00,-0.693140433308503,315.093992364437,1321.93510969237
2011-01-18 04:00:00,-0.602752816704606,273.506827300514,1261.05349293633
2011-01-18 05:00:00,-0.457250714220655,233.288173541283,1193.10060797487
2011-01-18 06:00:00,-0.26088332439946,194.691880170993,1118.74365937788
2011-01-18 07:00:00,-0.020316710282946,157.965071378129,1038.64818541735
2011-01-18 08:00:00,0.256613699870916,123.350390843418,953.495104180358
2011-01-18 09:00:00,0.561162433178182,91.0629754396103,863.977956430868
2011-01-18 10:00:00,0.882136686392874,61.2815357248719,770.777299414883
2011-01-18 11:00:00,1.20701539193846,34.1534292000804,674.539514938355
2011-01-18 12:00:00,1.52770579001514,9.81463860741363,575.898933579318
2011-01-18 13:00:00,1.8366115115307,-11.6154188640044,475.483336096005
2011-01-18 14:00:00,2.12927279185879,-30.0493253856214,373.960782611758
2011-01-18 15:00:00,2.40196805183003,-45.4074125227774,272.035879787231
2011-01-18 16:00:00,2.65006441265314,-57.570237711685,170.447050506766
2011-01-18 17:00:00,2.86749714017599,-66.4928363938513,69.9715917835286
2011-01-18 18:00:00,3.05092064453371,-72.2176816431491,-28.6528406945651
2011-01-18 19:00:00,3.20071276943207,-74.889842374834,-124.728954648645
2011-01-18 20:00:00,3.31636149090428,-74.6923973480009,-217.632881417159
2011-01-18 21:00:00,3.39540286959707,-71.8345021345856,-306.80649668277
2011-01-18 22:00:00,3.43580268180453,-66.5414623976229,-391.735493191764
2011-01-18 23:00:00,3.43748023851905,-59.0485244436801,-471.9359435257
2011-01-19 00:00:00,3.40102042268594,-49.6142447854754,-546.978367143347
2011-01-19 01:00:00,3.33026340149002,-38.55321507817,-616.512676259669
2011-01-19 02:00:00,3.2343280638419,-26.2184595618073,-680.234366479146
2011-01-19 03:00:00,3.1251067255558,-12.992848658049,-737.916779293529
2011-01-19 04:00:00,3.0140502859541,0.728692555591809,-789.431074708409
2011-01-19 05:00:00,2.91097187516371,14.5717959535262,-834.759563561761
2011-01-19 06:00:00,2.82372535414877,28.1680893602032,-873.993803543128
2011-01-19 07:00:00,2.75798588423592,41.168762109266,-907.268117663911
2011-01-19 08:00:00,2.70943177158494,53.2411663248094,-934.749718364867
2011-01-19 09:00:00,2.66950702725046,64.0598357951331,-956.633598273329
2011-01-19 10:00:00,2.6263589235378,73.3028118786955,-973.137777634315
2011-01-19 11:00:00,2.56887918370486,80.692411074515,-984.488441727964
2011-01-19 12:00:00,2.48738606471602,85.9794873266561,-990.928166817019
2011-01-19 13:00:00,2.37337415479238,88.9350852675513,-992.747555897159
2011-01-19 14:00:00,2.22576330861293,89.378861717882,-990.283286290144
2011-01-19 15:00:00,2.053120333381,87.2951436904579,-983.880728729947
2011-01-19 16:00:00,1.8646417835302,82.8834581829327,-973.856358181339
2011-01-19 17:00:00,1.66915322438295,76.4450421245385,-960.397036060855
2011-01-19 18:00:00,1.47472286840756,68.3114161465936,-943.532239578976
2011-01-19 19:00:00,1.28867983415832,58.8420131582458,-923.227016539815
2011-01-19 20:00:00,1.11445567797235,48.4300566768537,-899.427760367952
2011-01-19 21:00:00,0.951869123448107,37.4875913885515,-872.054777323171
2011-01-19 22:00:00,0.800786850414435,26.4240476388469,-841.017307139861
2011-01-19 23:00:00,0.662737741275527,15.6485264953542,-806.212129218101
2011-01-20 00:00:00,0.540505758685648,5.57647441434456,-767.492243466253
2011-01-20 01:00:00,0.43576297321238,-3.34638175733779,-724.698069212164
2011-01-20 02:00:00,0.35155900862998,-10.6319799925388,-677.654605035222
2011-01-20 03:00:00,0.289207555468074,-15.8493168419589,-626.199848297355
2011-01-20 04:00:00,0.247251457848074,-18.6598691061683,-570.284787287403
2011-01-20 05:00:00,0.223321413999192,-18.781645154525,-509.996176278149
2011-01-20 06:00:00,0.213793811849367,-15.9736942519164,-445.450371041319
2011-01-20 07:00:00,0.211437422355476,-10.0470741332222,-376.807936713611
2011-01-20 08:00:00,0.202300506219318,-0.849128538536059,-304.252011312868
2011-01-20 09:00:00,0.170688885914243,11.7550679351969,-227.991664047598
2011-01-20 10:00:00,0.105081443537252,27.8913192219047,-148.251540492504
2011-01-20 11:00:00,-0.004297347349993,47.6554869214509,-65.2795162726567
2011-01-20 12:00:00,-0.164676040929729,71.0822166008792,20.6062557740433
2011-01-20 13:00:00,-0.376055865576007,98.1497848026188,109.016693806091
2011-01-20 14:00:00,-0.634321677465264,128.773183894927,199.501598368147
2011-01-20 15:00:00,-0.93518799570547,162.80960727664,291.535142273842
2011-01-20 16:00:00,-1.27428673789425,200.03967290282,384.553350946911
2011-01-20 17:00:00,-1.64406397737484,240.208040485868,478.074309002947
2011-01-20 18:00:00,-2.03057973203706,283.015049961829,571.755606856182
2011-01-20 19:00:00,-2.42264374883617,328.111819750178,665.302324055507
