Date,Prices, Generation forecast, System load forecast
2011-01-09 00:00:00,-4.23959157530554,-1983.4183093895,-1887.39114962769
2011-01-09 01:00:00,-4.53486805961625,-2104.69892693656,-2038.63353288723
2011-01-09 02:00:00,-4.84450977628184,-2183.94000071327,-2159.08795382314
2011-01-09 03:00:00,-5.07276337047588,-2219.85882768276,-2247.69559892188
2011-01-09 04:00:00,-5.11133246009852,-2212.17894976463,-2304.64853409451
2011-01-09 05:00:00,-4.88100364573561,-2161.01997949148,-2330.94334153601
2011-01-09 06:00:00,-4.37173507857404,-2067.16215696934,-2328.21366679698
2011-01-09 07:00:00,-3.61884042923038,-1933.20671947831,-2299.63700612109
2011-01-09 08:00:00,-2.69603767952727,-1765.02404042746,-2250.01403809124
2011-01-09 09:00:00,-1.69334969213217,-1570.20414301701,-2184.54957895788
2011-01-09 10:00:00,-0.705525354947329,-1356.36948912329,-2107.36186518085
2011-01-09 11:00:00,0.195627282435598,-1130.97811329859,-2021.67861536496
2011-01-09 12:00:00,0.941052335543391,-901.75701788465,-1930.11130481018
2011-01-09 13:00:00,1.46726068308178,-676.529531081695,-1835.61105270285
2011-01-09 14:00:00,1.71332817859042,-463.006301705349,-1741.67364356553
2011-01-09 15:00:00,1.66431133795884,-268.737312232252,-1651.80636834572
2011-01-09 16:00:00,1.33766715136163,-100.586052896229,-1568.17644723684
2011-01-09 17:00:00,0.766790429398868,36.986903628178,-1490.88976925998
2011-01-09 18:00:00,0.007438902881457,143.687104642311,-1418.00298416976
2011-01-09 19:00:00,-0.85313556499915,224.664386312578,-1345.13726120879
2011-01-09 20:00:00,-1.7058266239805,287.338456838194,-1267.05368698731
2011-01-09 21:00:00,-2.44363145013604,339.686637889814,-1178.02957278081
2011-01-09 22:00:00,-3.02642740580763,389.229558443337,-1072.30918887846
2011-01-09 23:00:00,-3.45451772709264,442.068675301057,-944.453966399492
2011-01-10 00:00:00,-3.7338681909031,504.062268157848,-789.874999824237
2011-01-10 01:00:00,-3.85183171180702,581.208936570112,-604.836846811349
2011-01-10 02:00:00,-3.7718432582372,678.794240813514,-385.761057459212
2011-01-10 03:00:00,-3.48352780378354,799.141151065961,-129.358013974949
2011-01-10 04:00:00,-3.00386981971105,940.529031343016,165.757821799656
2011-01-10 05:00:00,-2.36157650601529,1097.58288075978,495.178359262067
2011-01-10 06:00:00,-1.57039999894129,1263.34057231945,849.338524859537
2011-01-10 07:00:00,-0.640133859311419,1430.6273605833,1217.00513843335
2011-01-10 08:00:00,0.426502322862396,1592.06284183898,1586.57547614658
2011-01-10 09:00:00,1.59987598946098,1739.24325056927,1946.38813085355
2011-01-10 10:00:00,2.81462653455183,1862.90669433898,2284.70952916104
2011-01-10 11:00:00,3.97910528181716,1954.1342872281,2589.0280636216
2011-01-10 12:00:00,4.97625440947007,2005.13964561122,2844.66474373433
2011-01-10 13:00:00,5.69554482186274,2009.13475384295,3036.76066794548
2011-01-10 14:00:00,6.04232736398251,1961.88449174221,3151.59656404388
2011-01-10 15:00:00,5.97651932929209,1863.82652097597,3177.62652901311
2011-01-10 16:00:00,5.52574741329523,1720.05189128092,3110.80958512988
2011-01-10 17:00:00,4.753056325726,1538.29151582612,2956.39223804429
2011-01-10 18:00:00,3.73465200927085,1327.31655680455,2726.1440858462
2011-01-10 19:00:00,2.57667625146399,1096.70877523019,2433.93061648975
2011-01-10 20:00:00,1.3507616549967,856.112973838641,2094.41047956829
2011-01-10 21:00:00,0.124672229439984,615.012283113696,1722.21768887613
2011-01-10 22:00:00,-1.02788574080693,382.521599154629,1331.80407177463
2011-01-10 23:00:00,-2.02347918981935,167.13642302088,937.038532639968
2011-01-11 00:00:00,-2.7661006734673,-22.8037869266916,551.191670313576
2011-01-11 01:00:00,-3.15640742169924,-179.015575847157,187.400101766953
2011-01-11 02:00:00,-3.12261803924478,-294.138000909944,-141.189666499347
2011-01-11 03:00:00,-2.6817506086537,-364.895635895676,-422.428888366981
2011-01-11 04:00:00,-1.87344083487082,-392.022262535311,-649.277367539306
2011-01-11 05:00:00,-0.72865354094476,-379.727175597728,-822.178793550116
2011-01-11 06:00:00,0.663054253755556,-334.391838646029,-946.035031728897
2011-01-11 07:00:00,2.21544925893722,-262.918361868231,-1026.67094772395
2011-01-11 08:00:00,3.84918250778248,-172.386855568905,-1069.94907931304
2011-01-11 09:00:00,5.46877763760116,-70.2406605369215,-1081.67485196098
2011-01-11 10:00:00,6.98827207290806,35.5525402085062,-1067.85195586968
2011-01-11 11:00:00,8.29989434157873,136.193562624441,-1035.28143553883
2011-01-11 12:00:00,9.2735482514854,222.615592361562,-990.88079854335
2011-01-11 13:00:00,9.76195777401697,286.185627631462,-941.609271088704
